no,topik,subtopik,soal,jawaban,contoh,konteks,Link sumber buku
334,Pembuatan Makanan pada Tumbuhan Hijau,Bahan Fotosintesis,Mengapa apa saja bahan yang diperlukan tumbuhan untuk fotosintesis penting?,bahan tersebut meliputi air karbondioksida klorofil serta cahaya matahari.,tumbuhan menyerap air dari akar dan karbondioksida melalui stomata.,fotosintesis hanya dapat berlangsung jika bahan-bahannya tersedia.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
335,Pembuatan Makanan pada Tumbuhan Hijau,Hasil Fotosintesis,Apa yang dihasilkan oleh utama fotosintesis?,hasilnya berupa glukosa sebagai sumber energi serta oksigen.,"glukosa dipakai tumbuhan sebagai makanan, sedangkan oksigen dilepas ke udara.",proses fotosintesis menghasilkan makanan dan udara segar.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
336,Pembuatan Makanan pada Tumbuhan Hijau,Hasil Fotosintesis,Hasil utama dari utama fotosintesis apa?,hasilnya berupa glukosa sebagai sumber energi serta oksigen.,"glukosa dipakai tumbuhan sebagai makanan, sedangkan oksigen dilepas ke udara.",proses fotosintesis menghasilkan makanan dan udara segar.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
337,Pembuatan Makanan pada Tumbuhan Hijau,Hasil Fotosintesis,Produk yang dihasilkan oleh utama fotosintesis itu apa?,hasilnya berupa glukosa sebagai sumber energi serta oksigen.,"glukosa dipakai tumbuhan sebagai makanan, sedangkan oksigen dilepas ke udara.",proses fotosintesis menghasilkan makanan dan udara segar.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
338,Pembuatan Makanan pada Tumbuhan Hijau,Stomata,Bagaimana penjelasan tentang melalui apa karbondioksida masuk ke daun?,karbondioksida masuk melalui stomata pada permukaan daun.,stomata membuka jalan masuk gas yang dibutuhkan daun.,daun berperan penting dalam pertukaran zat.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
339,Pembuatan Makanan pada Tumbuhan Hijau,Stomata,Apa yang dapat kamu jelaskan mengenai melalui apa karbondioksida masuk ke daun?,karbondioksida masuk melalui stomata pada permukaan daun.,stomata membuka jalan masuk gas yang dibutuhkan daun.,daun berperan penting dalam pertukaran zat.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
340,Pembuatan Makanan pada Tumbuhan Hijau,Stomata,Mengapa melalui apa karbondioksida masuk ke daun penting?,karbondioksida masuk melalui stomata pada permukaan daun.,stomata membuka jalan masuk gas yang dibutuhkan daun.,daun berperan penting dalam pertukaran zat.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
341,Pembuatan Makanan pada Tumbuhan Hijau,Timbunan Makanan di Akar,Apa saja contoh tumbuhan yang menyimpan makanan di akar?,contohnya singkong wortel bengkoang serta lobak.,singkong menyimpan cadangan makanannya pada akar.,sebagian bagian tumbuhan yang kita makan merupakan timbunan makanan.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
342,Pembuatan Makanan pada Tumbuhan Hijau,Timbunan Makanan di Akar,Dapatkah kamu menyebutkan contoh tumbuhan yang menyimpan makanan di akar?,contohnya singkong wortel bengkoang serta lobak.,singkong menyimpan cadangan makanannya pada akar.,sebagian bagian tumbuhan yang kita makan merupakan timbunan makanan.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
343,Pembuatan Makanan pada Tumbuhan Hijau,Timbunan Makanan di Akar,Tuliskan contoh tumbuhan yang menyimpan makanan di akar?,contohnya singkong wortel bengkoang serta lobak.,singkong menyimpan cadangan makanannya pada akar.,sebagian bagian tumbuhan yang kita makan merupakan timbunan makanan.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
344,Pembuatan Makanan pada Tumbuhan Hijau,Timbunan Makanan di Batang,Apa saja contoh tumbuhan yang menyimpan makanan di batang?,contohnya tebu sagu serta enau.,batang tebu terasa manis karena menyimpan cadangan makanan.,beberapa tumbuhan menimbun makanan pada batangnya.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
345,Pembuatan Makanan pada Tumbuhan Hijau,Timbunan Makanan di Batang,Dapatkah kamu menyebutkan contoh tumbuhan yang menyimpan makanan di batang?,contohnya tebu sagu serta enau.,batang tebu terasa manis karena menyimpan cadangan makanan.,beberapa tumbuhan menimbun makanan pada batangnya.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
346,Pembuatan Makanan pada Tumbuhan Hijau,Timbunan Makanan di Batang,Tuliskan contoh tumbuhan yang menyimpan makanan di batang?,contohnya tebu sagu serta enau.,batang tebu terasa manis karena menyimpan cadangan makanan.,beberapa tumbuhan menimbun makanan pada batangnya.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
347,Pembuatan Makanan pada Tumbuhan Hijau,Timbunan Makanan di Buah,Apa saja contoh tumbuhan yang menyimpan makanan di buah?,contohnya mangga pepaya apel serta jeruk.,buah mangga berisi cadangan makanan hasil fotosintesis.,buah menjadi salah satu tempat penyimpanan hasil fotosintesis.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
348,Pembuatan Makanan pada Tumbuhan Hijau,Timbunan Makanan di Buah,Dapatkah kamu menyebutkan contoh tumbuhan yang menyimpan makanan di buah?,contohnya mangga pepaya apel serta jeruk.,buah mangga berisi cadangan makanan hasil fotosintesis.,buah menjadi salah satu tempat penyimpanan hasil fotosintesis.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
349,Pembuatan Makanan pada Tumbuhan Hijau,Timbunan Makanan di Buah,Tuliskan contoh tumbuhan yang menyimpan makanan di buah?,contohnya mangga pepaya apel serta jeruk.,buah mangga berisi cadangan makanan hasil fotosintesis.,buah menjadi salah satu tempat penyimpanan hasil fotosintesis.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
350,Pembuatan Makanan pada Tumbuhan Hijau,Timbunan Makanan di Biji,Apa saja contoh tumbuhan yang menyimpan makanan di biji?,contohnya kacang hijau kacang tanah serta kacang kedelai.,biji kacang tanah menyimpan cadangan makanan untuk tumbuh.,biji menjadi sumber makanan bagi manusia dan hewan.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
351,Pembuatan Makanan pada Tumbuhan Hijau,Timbunan Makanan di Biji,Dapatkah kamu menyebutkan contoh tumbuhan yang menyimpan makanan di biji?,contohnya kacang hijau kacang tanah serta kacang kedelai.,biji kacang tanah menyimpan cadangan makanan untuk tumbuh.,biji menjadi sumber makanan bagi manusia dan hewan.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
352,Pembuatan Makanan pada Tumbuhan Hijau,Timbunan Makanan di Biji,Tuliskan contoh tumbuhan yang menyimpan makanan di biji?,contohnya kacang hijau kacang tanah serta kacang kedelai.,biji kacang tanah menyimpan cadangan makanan untuk tumbuh.,biji menjadi sumber makanan bagi manusia dan hewan.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
353,Pembuatan Makanan pada Tumbuhan Hijau,Peranan Tumbuhan Hijau,Apa alasan tumbuhan hijau penting bagi manusia dan hewan?,tumbuhan menjadi sumber makanan sekaligus penghasil oksigen.,pohon rindang membuat udara terasa lebih sejuk dan segar.,"tanpa tumbuhan hijau, manusia dan hewan kekurangan makanan dan oksigen.",https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
354,Pembuatan Makanan pada Tumbuhan Hijau,Peranan Tumbuhan Hijau,Apa sebab tumbuhan hijau penting bagi manusia dan hewan?,tumbuhan menjadi sumber makanan sekaligus penghasil oksigen.,pohon rindang membuat udara terasa lebih sejuk dan segar.,"tanpa tumbuhan hijau, manusia dan hewan kekurangan makanan dan oksigen.",https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
355,Pembuatan Makanan pada Tumbuhan Hijau,Peranan Tumbuhan Hijau,Apa penyebab tumbuhan hijau penting bagi manusia dan hewan?,tumbuhan menjadi sumber makanan sekaligus penghasil oksigen.,pohon rindang membuat udara terasa lebih sejuk dan segar.,"tanpa tumbuhan hijau, manusia dan hewan kekurangan makanan dan oksigen.",https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
356,Penyesuaian Diri Makhluk Hidup dengan Lingkungannya,Pengertian Adaptasi,Apa pengertian adaptasi?,kemampuan ini disebut adaptasi.,kaktus mampu hidup di daerah kering karena memiliki ciri khusus.,adaptasi bertujuan mempertahankan hidup.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
357,Penyesuaian Diri Makhluk Hidup dengan Lingkungannya,Pengertian Adaptasi,Bagaimana definisi adaptasi?,kemampuan ini disebut adaptasi.,kaktus mampu hidup di daerah kering karena memiliki ciri khusus.,adaptasi bertujuan mempertahankan hidup.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
358,Penyesuaian Diri Makhluk Hidup dengan Lingkungannya,Pengertian Adaptasi,Jelaskan apa itu adaptasi?,kemampuan ini disebut adaptasi.,kaktus mampu hidup di daerah kering karena memiliki ciri khusus.,adaptasi bertujuan mempertahankan hidup.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
359,Penyesuaian Diri Makhluk Hidup dengan Lingkungannya,Bentuk Kaki Burung,Apa alasan bentuk kaki burung berbeda-beda?,perbedaan ini berkaitan dengan lingkungan serta cara memperoleh makanan.,itik memiliki kaki berselaput untuk berenang.,burung menyesuaikan bentuk tubuhnya dengan lingkungan.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
360,Penyesuaian Diri Makhluk Hidup dengan Lingkungannya,Bentuk Kaki Burung,Apa sebab bentuk kaki burung berbeda-beda?,perbedaan ini berkaitan dengan lingkungan serta cara memperoleh makanan.,itik memiliki kaki berselaput untuk berenang.,burung menyesuaikan bentuk tubuhnya dengan lingkungan.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
361,Penyesuaian Diri Makhluk Hidup dengan Lingkungannya,Bentuk Kaki Burung,Apa penyebab bentuk kaki burung berbeda-beda?,perbedaan ini berkaitan dengan lingkungan serta cara memperoleh makanan.,itik memiliki kaki berselaput untuk berenang.,burung menyesuaikan bentuk tubuhnya dengan lingkungan.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
362,Penyesuaian Diri Makhluk Hidup dengan Lingkungannya,Bentuk Paruh Burung,Apa alasan bentuk paruh burung tidak sama?,bentuk tersebut menyesuaikan jenis makanan yang dikonsumsi.,elang memiliki paruh tajam untuk mengoyak daging.,bentuk paruh membantu burung memperoleh makanan.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
363,Penyesuaian Diri Makhluk Hidup dengan Lingkungannya,Bentuk Paruh Burung,Apa sebab bentuk paruh burung tidak sama?,bentuk tersebut menyesuaikan jenis makanan yang dikonsumsi.,elang memiliki paruh tajam untuk mengoyak daging.,bentuk paruh membantu burung memperoleh makanan.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
364,Penyesuaian Diri Makhluk Hidup dengan Lingkungannya,Bentuk Paruh Burung,Apa penyebab bentuk paruh burung tidak sama?,bentuk tersebut menyesuaikan jenis makanan yang dikonsumsi.,elang memiliki paruh tajam untuk mengoyak daging.,bentuk paruh membantu burung memperoleh makanan.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
365,Penyesuaian Diri Makhluk Hidup dengan Lingkungannya,Mulut Serangga,Bagaimana penjelasan tentang apa contoh penyesuaian diri pada serangga untuk memperoleh makanan?,mulut serangga berbeda bentuk sesuai jenis makanannya.,nyamuk memiliki mulut penusuk dan pengisap.,serangga menyesuaikan alat mulutnya dengan makanan.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
366,Penyesuaian Diri Makhluk Hidup dengan Lingkungannya,Mulut Serangga,Apa yang dapat kamu jelaskan mengenai apa contoh penyesuaian diri pada serangga untuk memperoleh makanan?,mulut serangga berbeda bentuk sesuai jenis makanannya.,nyamuk memiliki mulut penusuk dan pengisap.,serangga menyesuaikan alat mulutnya dengan makanan.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
367,Penyesuaian Diri Makhluk Hidup dengan Lingkungannya,Mulut Serangga,Mengapa apa contoh penyesuaian diri pada serangga untuk memperoleh makanan penting?,mulut serangga berbeda bentuk sesuai jenis makanannya.,nyamuk memiliki mulut penusuk dan pengisap.,serangga menyesuaikan alat mulutnya dengan makanan.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
368,Penyesuaian Diri Makhluk Hidup dengan Lingkungannya,Bunglon,Dengan cara apa bunglon melindungi diri?,hewan ini mengubah warna tubuh sesuai lingkungan.,bunglon tampak cokelat ketika berada di batang pohon cokelat.,perubahan warna tubuh membuat bunglon tersamarkan.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
369,Penyesuaian Diri Makhluk Hidup dengan Lingkungannya,Bunglon,Apa proses bunglon melindungi diri?,hewan ini mengubah warna tubuh sesuai lingkungan.,bunglon tampak cokelat ketika berada di batang pohon cokelat.,perubahan warna tubuh membuat bunglon tersamarkan.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
370,Penyesuaian Diri Makhluk Hidup dengan Lingkungannya,Bunglon,Ceritakan proses bunglon melindungi diri?,hewan ini mengubah warna tubuh sesuai lingkungan.,bunglon tampak cokelat ketika berada di batang pohon cokelat.,perubahan warna tubuh membuat bunglon tersamarkan.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
371,Penyesuaian Diri Makhluk Hidup dengan Lingkungannya,Kalajengking,Dengan cara apa kalajengking melindungi diri?,hewan ini menggunakan sengat beracun.,sengat kalajengking dapat mengusir musuh.,beberapa hewan memakai racun sebagai alat perlindungan.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
372,Penyesuaian Diri Makhluk Hidup dengan Lingkungannya,Kalajengking,Apa proses kalajengking melindungi diri?,hewan ini menggunakan sengat beracun.,sengat kalajengking dapat mengusir musuh.,beberapa hewan memakai racun sebagai alat perlindungan.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
373,Penyesuaian Diri Makhluk Hidup dengan Lingkungannya,Kalajengking,Ceritakan proses kalajengking melindungi diri?,hewan ini menggunakan sengat beracun.,sengat kalajengking dapat mengusir musuh.,beberapa hewan memakai racun sebagai alat perlindungan.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
374,Penyesuaian Diri Makhluk Hidup dengan Lingkungannya,Cecak dan Cumi-cumi,Apa saja cara cecak dan cumi-cumi melindungi diri?,cecak memutuskan ekor sementara cumi-cumi menyemburkan tinta.,cumi-cumi mengeluarkan tinta agar musuh tidak melihatnya.,hewan memiliki cara perlindungan yang berbeda-beda.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
375,Penyesuaian Diri Makhluk Hidup dengan Lingkungannya,Cecak dan Cumi-cumi,Dapatkah kamu menyebutkan cara cecak dan cumi-cumi melindungi diri?,cecak memutuskan ekor sementara cumi-cumi menyemburkan tinta.,cumi-cumi mengeluarkan tinta agar musuh tidak melihatnya.,hewan memiliki cara perlindungan yang berbeda-beda.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
376,Penyesuaian Diri Makhluk Hidup dengan Lingkungannya,Cecak dan Cumi-cumi,Tuliskan cara cecak dan cumi-cumi melindungi diri?,cecak memutuskan ekor sementara cumi-cumi menyemburkan tinta.,cumi-cumi mengeluarkan tinta agar musuh tidak melihatnya.,hewan memiliki cara perlindungan yang berbeda-beda.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
377,Penyesuaian Diri Makhluk Hidup dengan Lingkungannya,Tumbuhan Adaptif,Apa saja contoh tumbuhan yang beradaptasi pada lingkungan kering atau air?,contohnya kaktus jati teratai serta eceng gondok.,kaktus berdaun kecil seperti duri untuk mengurangi penguapan.,tumbuhan juga menyesuaikan diri dengan tempat hidupnya.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
378,Penyesuaian Diri Makhluk Hidup dengan Lingkungannya,Tumbuhan Adaptif,Dapatkah kamu menyebutkan contoh tumbuhan yang beradaptasi pada lingkungan kering atau air?,contohnya kaktus jati teratai serta eceng gondok.,kaktus berdaun kecil seperti duri untuk mengurangi penguapan.,tumbuhan juga menyesuaikan diri dengan tempat hidupnya.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
379,Penyesuaian Diri Makhluk Hidup dengan Lingkungannya,Tumbuhan Adaptif,Tuliskan contoh tumbuhan yang beradaptasi pada lingkungan kering atau air?,contohnya kaktus jati teratai serta eceng gondok.,kaktus berdaun kecil seperti duri untuk mengurangi penguapan.,tumbuhan juga menyesuaikan diri dengan tempat hidupnya.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
380,Bahan Penyusun Benda dan Sifatnya,Sifat Bahan,Apa alasan benda dibuat dari bahan yang berbeda?,hal ini karena setiap bahan memiliki sifat serta kegunaan berbeda.,"kursi kayu lebih kuat, sedangkan gelas kaca transparan.",benda di sekitar kita tersusun dari beragam bahan.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
381,Bahan Penyusun Benda dan Sifatnya,Sifat Bahan,Apa sebab benda dibuat dari bahan yang berbeda?,hal ini karena setiap bahan memiliki sifat serta kegunaan berbeda.,"kursi kayu lebih kuat, sedangkan gelas kaca transparan.",benda di sekitar kita tersusun dari beragam bahan.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
382,Bahan Penyusun Benda dan Sifatnya,Sifat Bahan,Apa penyebab benda dibuat dari bahan yang berbeda?,hal ini karena setiap bahan memiliki sifat serta kegunaan berbeda.,"kursi kayu lebih kuat, sedangkan gelas kaca transparan.",benda di sekitar kita tersusun dari beragam bahan.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
383,Bahan Penyusun Benda dan Sifatnya,Serat,Apa pengertian serat pada bahan penyusun benda?,serat berupa untaian halus yang tidak dapat dipisahkan lagi.,benang dan tali tersusun dari serat.,serat menjadi bahan dasar untuk beberapa benda.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
384,Bahan Penyusun Benda dan Sifatnya,Serat,Bagaimana definisi serat pada bahan penyusun benda?,serat berupa untaian halus yang tidak dapat dipisahkan lagi.,benang dan tali tersusun dari serat.,serat menjadi bahan dasar untuk beberapa benda.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
385,Bahan Penyusun Benda dan Sifatnya,Serat,Jelaskan apa itu serat pada bahan penyusun benda?,serat berupa untaian halus yang tidak dapat dipisahkan lagi.,benang dan tali tersusun dari serat.,serat menjadi bahan dasar untuk beberapa benda.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
386,Bahan Penyusun Benda dan Sifatnya,Kayu,Apa saja sifat umum kayu?,bahan ini keras cukup kuat serta mudah dibentuk.,meja dan kursi sering dibuat dari kayu.,kayu banyak digunakan untuk perabot rumah tangga.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
387,Bahan Penyusun Benda dan Sifatnya,Kayu,Dapatkah kamu menyebutkan sifat umum kayu?,bahan ini keras cukup kuat serta mudah dibentuk.,meja dan kursi sering dibuat dari kayu.,kayu banyak digunakan untuk perabot rumah tangga.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
388,Bahan Penyusun Benda dan Sifatnya,Kayu,Tuliskan sifat umum kayu?,bahan ini keras cukup kuat serta mudah dibentuk.,meja dan kursi sering dibuat dari kayu.,kayu banyak digunakan untuk perabot rumah tangga.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
389,Bahan Penyusun Benda dan Sifatnya,Plastik,Apa saja kelebihan plastik sebagai bahan benda?,bahan ini ringan mudah dibentuk serta tidak mudah pecah.,botol minum sering dibuat dari plastik.,plastik dipakai pada banyak barang sehari-hari.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
390,Bahan Penyusun Benda dan Sifatnya,Plastik,Dapatkah kamu menyebutkan kelebihan plastik sebagai bahan benda?,bahan ini ringan mudah dibentuk serta tidak mudah pecah.,botol minum sering dibuat dari plastik.,plastik dipakai pada banyak barang sehari-hari.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
391,Bahan Penyusun Benda dan Sifatnya,Plastik,Tuliskan kelebihan plastik sebagai bahan benda?,bahan ini ringan mudah dibentuk serta tidak mudah pecah.,botol minum sering dibuat dari plastik.,plastik dipakai pada banyak barang sehari-hari.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
392,Bahan Penyusun Benda dan Sifatnya,Kaca,Bagaimana penjelasan tentang apa sifat kaca?,kaca bersifat keras bening namun mudah pecah.,jendela rumah menggunakan kaca agar cahaya masuk.,kaca cocok untuk benda yang perlu tembus pandang.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
393,Bahan Penyusun Benda dan Sifatnya,Kaca,Apa yang dapat kamu jelaskan mengenai apa sifat kaca?,kaca bersifat keras bening namun mudah pecah.,jendela rumah menggunakan kaca agar cahaya masuk.,kaca cocok untuk benda yang perlu tembus pandang.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
394,Bahan Penyusun Benda dan Sifatnya,Kaca,Mengapa apa sifat kaca penting?,kaca bersifat keras bening namun mudah pecah.,jendela rumah menggunakan kaca agar cahaya masuk.,kaca cocok untuk benda yang perlu tembus pandang.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
395,Bahan Penyusun Benda dan Sifatnya,Karet,Bagaimana penjelasan tentang untuk benda apa karet sering digunakan?,bahan ini digunakan karena sifatnya lentur.,ban kendaraan terbuat dari karet.,karet dipakai karena lentur dan tidak mudah berubah bentuk.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
396,Bahan Penyusun Benda dan Sifatnya,Karet,Apa yang dapat kamu jelaskan mengenai untuk benda apa karet sering digunakan?,bahan ini digunakan karena sifatnya lentur.,ban kendaraan terbuat dari karet.,karet dipakai karena lentur dan tidak mudah berubah bentuk.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
397,Bahan Penyusun Benda dan Sifatnya,Karet,Mengapa untuk benda apa karet sering digunakan penting?,bahan ini digunakan karena sifatnya lentur.,ban kendaraan terbuat dari karet.,karet dipakai karena lentur dan tidak mudah berubah bentuk.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
398,Bahan Penyusun Benda dan Sifatnya,Bambu dan Batu,Apa alasan bambu dan batu sering dipakai untuk benda tertentu?,keduanya kuat namun memiliki fungsi berbeda.,"bambu dapat dijadikan kerajinan, sedangkan batu untuk bangunan.",kekuatan bahan memengaruhi pemilihannya.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
399,Bahan Penyusun Benda dan Sifatnya,Bambu dan Batu,Apa sebab bambu dan batu sering dipakai untuk benda tertentu?,keduanya kuat namun memiliki fungsi berbeda.,"bambu dapat dijadikan kerajinan, sedangkan batu untuk bangunan.",kekuatan bahan memengaruhi pemilihannya.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
400,Bahan Penyusun Benda dan Sifatnya,Bambu dan Batu,Apa penyebab bambu dan batu sering dipakai untuk benda tertentu?,keduanya kuat namun memiliki fungsi berbeda.,"bambu dapat dijadikan kerajinan, sedangkan batu untuk bangunan.",kekuatan bahan memengaruhi pemilihannya.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
401,Bahan Penyusun Benda dan Sifatnya,Benang,Bagaimana penjelasan tentang apa kegunaan benang dalam kehidupan sehari-hari?,benang digunakan untuk menjahit mengikat serta membuat kerajinan.,benang dipakai penjahit untuk menyambung kain.,benang adalah bahan yang tipis tetapi bermanfaat.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
402,Bahan Penyusun Benda dan Sifatnya,Benang,Apa yang dapat kamu jelaskan mengenai apa kegunaan benang dalam kehidupan sehari-hari?,benang digunakan untuk menjahit mengikat serta membuat kerajinan.,benang dipakai penjahit untuk menyambung kain.,benang adalah bahan yang tipis tetapi bermanfaat.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
403,Bahan Penyusun Benda dan Sifatnya,Benang,Mengapa apa kegunaan benang dalam kehidupan sehari-hari penting?,benang digunakan untuk menjahit mengikat serta membuat kerajinan.,benang dipakai penjahit untuk menyambung kain.,benang adalah bahan yang tipis tetapi bermanfaat.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
404,Perubahan Sifat Benda,Perubahan Fisik,Apa pengertian perubahan sifat benda?,perubahan ini membuat sifat benda berbeda dari sebelumnya.,kertas yang dilipat berubah bentuk tetapi tetap kertas.,benda dapat mengalami perubahan karena perlakuan tertentu.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
405,Perubahan Sifat Benda,Perubahan Fisik,Bagaimana definisi perubahan sifat benda?,perubahan ini membuat sifat benda berbeda dari sebelumnya.,kertas yang dilipat berubah bentuk tetapi tetap kertas.,benda dapat mengalami perubahan karena perlakuan tertentu.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
406,Perubahan Sifat Benda,Perubahan Fisik,Jelaskan apa itu perubahan sifat benda?,perubahan ini membuat sifat benda berbeda dari sebelumnya.,kertas yang dilipat berubah bentuk tetapi tetap kertas.,benda dapat mengalami perubahan karena perlakuan tertentu.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
407,Perubahan Sifat Benda,Pemanasan,Bagaimana penjelasan tentang apa contoh perubahan benda karena pemanasan?,contohnya es mencair menjadi air atau air menjadi uap.,es krim cepat meleleh ketika terkena panas.,pemanasan dapat mengubah wujud benda.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
408,Perubahan Sifat Benda,Pemanasan,Apa yang dapat kamu jelaskan mengenai apa contoh perubahan benda karena pemanasan?,contohnya es mencair menjadi air atau air menjadi uap.,es krim cepat meleleh ketika terkena panas.,pemanasan dapat mengubah wujud benda.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
409,Perubahan Sifat Benda,Pemanasan,Mengapa apa contoh perubahan benda karena pemanasan penting?,contohnya es mencair menjadi air atau air menjadi uap.,es krim cepat meleleh ketika terkena panas.,pemanasan dapat mengubah wujud benda.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
410,Perubahan Sifat Benda,Pendinginan,Bagaimana penjelasan tentang apa contoh perubahan benda karena pendinginan?,air dapat membeku menjadi es.,air di freezer berubah menjadi es batu.,pendinginan menyebabkan partikel benda bergerak lebih lambat.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
411,Perubahan Sifat Benda,Pendinginan,Apa yang dapat kamu jelaskan mengenai apa contoh perubahan benda karena pendinginan?,air dapat membeku menjadi es.,air di freezer berubah menjadi es batu.,pendinginan menyebabkan partikel benda bergerak lebih lambat.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
412,Perubahan Sifat Benda,Pendinginan,Mengapa apa contoh perubahan benda karena pendinginan penting?,air dapat membeku menjadi es.,air di freezer berubah menjadi es batu.,pendinginan menyebabkan partikel benda bergerak lebih lambat.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
413,Perubahan Sifat Benda,Perkaratan,Bagaimana penjelasan tentang apa yang terjadi pada besi jika terkena air dan udara terus-menerus?,besi akan berkarat ketika terkena air serta udara.,pagar besi yang tidak dicat mudah menjadi cokelat kemerahan.,perubahan kimia dapat merusak benda.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
414,Perubahan Sifat Benda,Perkaratan,Apa yang dapat kamu jelaskan mengenai apa yang terjadi pada besi jika terkena air dan udara terus-menerus?,besi akan berkarat ketika terkena air serta udara.,pagar besi yang tidak dicat mudah menjadi cokelat kemerahan.,perubahan kimia dapat merusak benda.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
415,Perubahan Sifat Benda,Perkaratan,Mengapa apa yang terjadi pada besi jika terkena air dan udara terus-menerus penting?,besi akan berkarat ketika terkena air serta udara.,pagar besi yang tidak dicat mudah menjadi cokelat kemerahan.,perubahan kimia dapat merusak benda.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
